window,portfolio_id,port_is_roi,port_oos_roi,port_oos_profitable,std_mc_rank,boot_mc_rank,pct_edge,mean_alpha
0,112,1.8974074707109565,1.8286558584606034,True,50.0,100.0,100.0,0.008260428254048598
0,113,1.8848960692019225,1.864332120741519,True,50.0,100.0,100.0,0.008955389609254521
0,114,1.8944111972053412,1.5960706500054098,True,50.0,100.0,100.0,0.008380531992733763
0,115,2.02429769277708,1.7565105780478494,True,50.0,100.0,100.0,0.008888587229874857
0,116,1.9337700970675946,1.8689475912247855,True,50.0,100.0,100.0,0.008528437195542497
0,117,1.9825891773507869,1.7907288485008965,True,50.0,100.0,100.0,0.008953685408423595
0,118,1.9745964594433267,1.7592116099609503,True,50.0,100.0,100.0,0.008315919682752238
0,119,1.9763294717190856,1.767938558433407,True,50.0,100.0,100.0,0.008291156394378425
0,120,1.9156353930813892,1.7313964183722264,True,50.0,100.0,100.0,0.008577289359824753
0,121,1.9225513681331023,1.8891345728995315,True,50.0,100.0,100.0,0.008646477484852321
0,122,1.986757165273574,1.6491671047370118,True,50.0,100.0,100.0,0.008583934859398309
0,123,1.860346315354811,1.7176126490270498,True,50.0,100.0,100.0,0.008409558381144435
0,124,1.87058141791398,1.7169960415274357,True,50.0,100.0,100.0,0.008563166178801356
0,125,1.858082296323364,1.7044025441030002,True,50.0,100.0,100.0,0.008075808878794123
0,126,1.9396838446587648,1.724687309305007,True,50.0,100.0,100.0,0.00835309727442669
0,127,1.85945328256483,1.66415389265368,True,50.0,100.0,100.0,0.008288102549189536
0,128,1.9559527304187418,1.6343146384541207,True,50.0,100.0,100.0,0.008247766777254419
0,129,1.8552866900481082,1.7846286542650085,True,50.0,100.0,100.0,0.00882010437772846
0,130,1.99616277977921,1.7135084272897962,True,50.0,100.0,100.0,0.00841073975989962
0,131,2.0606998152554565,1.9386578992094894,True,50.0,100.0,100.0,0.009023343770198353
0,132,1.8836890198683491,1.741794238666523,True,50.0,100.0,100.0,0.008582830308678329
0,133,2.0027358158625934,1.6825680897003266,True,50.0,100.0,100.0,0.008510596622656274
0,134,1.852317556031047,1.771546833891082,True,50.0,100.0,100.0,0.008385201899729387
0,135,1.8748438630893969,1.5596903804586106,True,50.0,100.0,100.0,0.007953262884762637
0,136,1.8888753640171843,1.5834904523763158,True,50.0,100.0,100.0,0.00815164050141257
0,137,1.942758062769623,1.8552963327516026,True,50.0,100.0,100.0,0.008601976568377155
0,138,1.9930910750359232,1.9530364437439158,True,50.0,100.0,100.0,0.008764509164222615
0,139,1.9483851867368347,1.8866914314948544,True,50.0,100.0,100.0,0.008464975214296993
0,140,1.9066576481964144,1.7100025852067575,True,50.0,100.0,100.0,0.008358507490475398
0,141,2.014039586304739,1.8979990581385238,True,50.0,100.0,100.0,0.009216592293002515
0,142,1.9484748124405205,1.8840698202706512,True,50.0,100.0,100.0,0.008651502734866933
0,143,1.9733715355123067,1.8373181509019596,True,50.0,100.0,100.0,0.008416404982644954
0,144,1.882210784774724,1.638253899933631,True,50.0,100.0,100.0,0.008082321761597955
0,145,1.8332099014786547,1.601853982967493,True,50.0,100.0,100.0,0.008136763272409244
0,146,1.9942128049880226,1.7865575250924344,True,50.0,100.0,100.0,0.00866980235535398
0,147,2.01294679921974,1.6856567441109611,True,50.0,100.0,100.0,0.0090770800145065
0,148,1.8800624198142173,1.8161779288261026,True,50.0,100.0,100.0,0.008507327958800163
0,149,1.908783573006918,1.9369562775953966,True,50.0,100.0,100.0,0.00860738438390082
0,150,1.8903778696378897,1.7762689718034834,True,50.0,100.0,100.0,0.008324867567361373
0,151,2.0451114738234275,1.8756013510339435,True,50.0,100.0,100.0,0.009214429961427944
0,152,2.0035032020162578,1.668615234093798,True,50.0,100.0,100.0,0.008384136768397329
0,153,1.920327841106912,1.690659086541008,True,50.0,100.0,100.0,0.008437023094031514
0,154,1.877146163793007,1.7442955176464765,True,50.0,100.0,100.0,0.008457447804038905
0,155,1.9114211156797292,1.6714495880681384,True,50.0,100.0,100.0,0.00822157092815955
0,156,1.9814943465206727,1.821130225412712,True,50.0,100.0,100.0,0.008857949017577539
0,157,1.9315118767366968,1.7818558820330135,True,50.0,100.0,100.0,0.00865591742200875
0,158,2.0428417105835224,1.8119309560303367,True,50.0,100.0,100.0,0.009124842882351256
0,159,1.8987181284580807,1.9017187447951382,True,50.0,100.0,100.0,0.008985764724617836
0,160,1.9623698592198404,1.7180936780457632,True,50.0,100.0,100.0,0.009030055281556974
0,161,1.9139341742560056,1.6705059611034478,True,50.0,100.0,100.0,0.008477592102369634
0,162,1.8686107724454064,1.7473677925837925,True,50.0,100.0,100.0,0.008861600989351529
0,163,1.9412071676656268,1.7616579798326526,True,50.0,100.0,100.0,0.008845882936214699
0,164,1.81922649277715,1.7369256794076526,True,50.0,100.0,100.0,0.008087150294910628
0,165,2.0006498002137922,1.7010020662988652,True,50.0,100.0,100.0,0.008426987337450273
0,166,1.9245242619495788,1.793255063177518,True,50.0,100.0,100.0,0.008220425036429245
0,167,1.9035755387865685,1.8556472596918225,True,50.0,100.0,100.0,0.008299454467744384
0,168,1.9242151018418707,1.7799417770081778,True,50.0,100.0,100.0,0.008715420962309865
0,169,1.9490610902597119,1.720579698106349,True,50.0,100.0,100.0,0.00870395996523419
0,170,1.9097320521916257,1.6990589014468096,True,50.0,100.0,100.0,0.008659528246848397
0,171,1.8804848943792023,1.6758222419490671,True,50.0,100.0,100.0,0.00850510593783314
0,172,1.9230902252159825,1.6576938689657255,True,50.0,100.0,100.0,0.008295830233737094
0,173,1.97385668209359,1.7583853975291421,True,50.0,100.0,100.0,0.008724907779484996
0,174,1.9368953682459442,1.7345388633250103,True,50.0,100.0,100.0,0.00873814650991404
0,175,1.8559939608778013,1.6855542883899495,True,50.0,100.0,100.0,0.008417344851818142
0,176,1.8761702949751442,1.683758428400917,True,50.0,100.0,100.0,0.008592404846495469
0,177,1.969167421639336,1.8204775338837582,True,50.0,100.0,100.0,0.008534552760495352
0,178,1.9188451730982095,1.6833744840583456,True,50.0,100.0,100.0,0.00842019005737369
0,179,2.0026022116917956,1.8854573538723671,True,50.0,100.0,100.0,0.009044117051427627
0,180,1.9410023902496796,1.6925605417845453,True,50.0,100.0,100.0,0.008181607966348564
0,181,1.9437253380138706,1.5810731789950756,True,50.0,100.0,100.0,0.008178134631743123
0,182,1.8754799944046892,1.6201057995468253,True,50.0,100.0,100.0,0.008482564867319697
0,183,1.9601063540439114,1.7589753489156972,True,50.0,100.0,100.0,0.008932897111307837
0,184,1.9100430526638892,1.811322346410406,True,50.0,100.0,100.0,0.008999324937924314
0,185,1.8986980481389977,1.6763097714065367,True,50.0,100.0,100.0,0.008542537894427531
0,186,1.8082998551625338,1.638697176647515,True,50.0,100.0,100.0,0.007967352858025774
0,187,1.8067358784217895,1.775872999540399,True,50.0,100.0,100.0,0.008359025840844577
0,188,1.9130831288928416,1.6744573522795485,True,50.0,100.0,100.0,0.0087649627486703
0,189,1.876431037346747,1.5329523166904706,True,50.0,100.0,100.0,0.007986639531648292
0,190,1.9119107203866854,1.7223171223846667,True,50.0,100.0,100.0,0.008512403185124754
0,191,1.9434075493184466,1.8367314872021931,True,50.0,100.0,100.0,0.008774320608454136
0,192,1.9161082641183143,1.8066369105315228,True,50.0,100.0,100.0,0.008684080608466368
0,193,1.9318647448316004,1.8038965714128246,True,50.0,100.0,100.0,0.008480402882479542
0,194,1.9267797568407459,1.7533346839711261,True,50.0,100.0,100.0,0.008601124091952904
0,195,1.9245863368911345,1.7990043549884924,True,50.0,100.0,100.0,0.008852150691877456
0,196,1.9500325069850213,1.7415388029688899,True,50.0,100.0,100.0,0.008446876286601407
0,197,1.914416104526401,1.7969287483242151,True,50.0,100.0,100.0,0.008459249203884845
0,198,1.867870279669028,1.7328730232455765,True,50.0,100.0,100.0,0.008114232930082453
0,199,1.9116104558738924,1.7889145074580717,True,50.0,100.0,100.0,0.00822281403171427
1,0,1.9766611599628665,1.7788976269310979,True,50.0,100.0,100.0,0.008634102973660183
1,1,1.9449634483186578,1.8755213427972062,True,50.0,100.0,100.0,0.00875199610943157
1,2,2.098198264543029,1.6818965763343798,True,50.0,100.0,100.0,0.008886869644910237
1,3,2.098034887832455,1.7206896425098681,True,50.0,100.0,100.0,0.008817508483355527
1,4,2.0409517160326613,1.7365388846138223,True,50.0,100.0,100.0,0.008653764701459952
1,5,1.9633960834210165,1.7509183534308967,True,50.0,100.0,100.0,0.008958746212098441
1,6,1.9957929685544578,1.7388190400563512,True,50.0,100.0,100.0,0.008553697348372993
1,7,2.021010191877786,1.8329325505347467,True,50.0,100.0,100.0,0.009176921863073262
1,8,2.0268733186960275,1.9740673238489967,True,50.0,100.0,100.0,0.009411374313302412
1,9,2.0076682430726316,1.758618054997799,True,50.0,100.0,100.0,0.008812836026366486
1,10,2.1074309675423164,1.7331518395389416,True,50.0,100.0,100.0,0.009026815464572239
1,11,1.9805083514514787,1.7476618879591843,True,50.0,100.0,100.0,0.008779628592678345
1,12,2.0347987430983556,1.7019552078700286,True,50.0,100.0,100.0,0.008801402086559384
1,13,2.0052899773842485,1.643233642978635,True,50.0,100.0,100.0,0.008516871479936256
1,14,2.0181533162998058,1.7862786600725975,True,50.0,100.0,100.0,0.008970485280927119
1,15,2.0320762317014007,1.8526808511819042,True,50.0,100.0,100.0,0.008918980365382637
1,16,1.9708916987084915,1.9002703801177099,True,50.0,100.0,100.0,0.008914228100661916
1,17,2.0203867515012144,1.9718368918388467,True,50.0,100.0,100.0,0.009084146744825508
1,18,2.0754217752823223,1.5648204030997772,True,50.0,100.0,100.0,0.008554983879345534
1,19,2.0899093026180844,1.784986859573547,True,50.0,100.0,100.0,0.008942062384863165
1,20,2.0345977283224497,1.9001287370113673,True,50.0,100.0,100.0,0.009016824949904356
1,21,2.097875386253029,1.7573140735453006,True,50.0,100.0,100.0,0.008734839973234848
1,22,2.0618508760332497,1.7527039492381267,True,50.0,100.0,100.0,0.008806047821991599
1,23,1.9912424774485697,1.83207669009599,True,50.0,100.0,100.0,0.009108669125198827
1,24,2.048650929193257,1.6335632495390917,True,50.0,100.0,100.0,0.008626059287587213
1,25,2.018106876558055,1.8163277109210878,True,50.0,100.0,100.0,0.009067162145047488
1,26,1.9981405438025956,1.6625704518713333,True,50.0,100.0,100.0,0.008861433588952873
1,27,2.049447675859691,1.6556584140919526,True,50.0,100.0,100.0,0.008833087216972504
1,28,1.9656181254510319,1.811929908526602,True,50.0,100.0,100.0,0.008895148403123502
1,29,2.0198943270859666,1.8057639425115917,True,50.0,100.0,100.0,0.009079233754554921
1,30,2.067983981254886,1.6113927934241956,True,50.0,100.0,100.0,0.008471077259318482
1,31,2.0443157986085114,1.7461382337100897,True,50.0,100.0,100.0,0.008814478275781714
1,32,1.9858471909819435,1.862401933446978,True,50.0,100.0,100.0,0.009121604232913132
1,33,2.0764415360614676,1.8087614499115083,True,50.0,100.0,100.0,0.00913373512114582
1,34,2.022450295314409,1.6602413724014995,True,50.0,100.0,100.0,0.008743247589193589
1,35,2.0606426470230033,1.643600915954273,True,50.0,100.0,100.0,0.00851301619113933
1,36,2.017639153511481,1.7647319755136146,True,50.0,100.0,100.0,0.008802622503435581
1,37,2.025557541271996,1.650538756195386,True,50.0,100.0,100.0,0.00890283203331301
1,38,2.002821230496349,1.6695825713188452,True,50.0,100.0,100.0,0.008477930983524368
1,39,2.008253719675903,1.5902619280317398,True,50.0,100.0,100.0,0.008474603390070926
1,40,2.057979465543777,1.7839043012385656,True,50.0,100.0,100.0,0.009079716122080925
1,41,2.0965275291872953,1.8114243140497213,True,50.0,100.0,100.0,0.00873291429109589
1,42,1.9823444682493647,1.8311010940906904,True,50.0,100.0,100.0,0.00893553415099151
1,43,2.0789939600538014,1.8544916404794474,True,50.0,100.0,100.0,0.009059740114976855
1,44,2.042584072482632,1.9082861495005226,True,50.0,100.0,100.0,0.009017371951753228
1,45,2.0577589655465944,1.5986853216980794,True,50.0,100.0,100.0,0.008695679156982477
1,46,1.9842067368926728,1.803009634513716,True,50.0,100.0,100.0,0.008776646648572658
1,47,2.0770634139415582,1.587121716941704,True,50.0,100.0,100.0,0.00862434675568844
1,48,1.9680741850790497,1.7859800356648883,True,50.0,100.0,100.0,0.008991935895795864
1,49,2.0547006097853315,1.9351865531878443,True,50.0,100.0,100.0,0.009285167026831128
1,50,2.049629995698562,1.6880103998430265,True,50.0,100.0,100.0,0.009191686158631434
1,51,2.0297697361227605,1.7204834219427703,True,50.0,100.0,100.0,0.008803681294796216
1,52,2.0034125403982297,1.7458001437502513,True,50.0,100.0,100.0,0.008692484866531213
1,53,1.9989492449603463,1.7111822680546478,True,50.0,100.0,100.0,0.008664168407538989
1,54,2.041236092357496,1.6931031477313732,True,50.0,100.0,100.0,0.0088556234157133
1,55,2.0283639329150542,1.7808876946655752,True,50.0,100.0,100.0,0.008778644923916456
1,56,1.9508506900817804,1.9003472843202966,True,50.0,100.0,100.0,0.008960300531260413
1,57,2.145759738454358,1.7856116090237744,True,50.0,100.0,100.0,0.009392879471343929
1,58,2.0824084321593794,1.5971171712481858,True,50.0,100.0,100.0,0.008636057677279088
1,59,2.090215599561217,1.902354295837083,True,50.0,100.0,100.0,0.009212791998992966
1,60,2.0158224453052482,1.8776076758194837,True,50.0,100.0,100.0,0.00900932420143855
1,61,1.936235612021165,1.7877922154573032,True,50.0,100.0,100.0,0.008761545036466733
1,62,2.0118141840420036,1.7326654730939022,True,50.0,100.0,100.0,0.008953712475501998
1,63,2.1021304395565528,1.663967277307901,True,50.0,100.0,100.0,0.00880940175474015
1,64,2.045714901457226,1.5644249785761397,True,50.0,100.0,100.0,0.008757362540667302
1,65,2.0578361110786134,1.8217902484388842,True,50.0,100.0,100.0,0.008833730654545836
1,66,2.112542331954892,1.8943682739712138,True,50.0,100.0,100.0,0.00928960844496344
1,67,1.9995479344331226,1.6763712742486885,True,50.0,100.0,100.0,0.008841966538102139
1,68,1.9945421677858328,1.7208604721180318,True,50.0,100.0,100.0,0.008648371701219664
1,69,2.012901497270369,1.663152410191934,True,50.0,100.0,100.0,0.008602759150235026
1,70,2.086255831178503,1.8069529633635473,True,50.0,100.0,100.0,0.009321791123983214
1,71,2.0952993754798164,1.8778074829711962,True,50.0,100.0,100.0,0.009340374652935824
1,72,2.049391970871559,1.640494884002712,True,50.0,100.0,100.0,0.008978314685544433
1,73,1.9671215474939134,1.879089474731948,True,50.0,100.0,100.0,0.008801672577206187
1,74,2.0604066164415724,1.8719640894116363,True,50.0,100.0,100.0,0.00891804655283728
1,75,1.9965633209613451,1.651977546457281,True,50.0,100.0,100.0,0.008704692173450778
1,76,2.025637269605493,1.9660048605227485,True,50.0,100.0,100.0,0.008792963710908094
1,77,2.038474851278476,1.7165157824653043,True,50.0,100.0,100.0,0.00872950085679003
1,78,2.0197168965173917,1.8155590880705137,True,50.0,100.0,100.0,0.008985527386798598
1,79,2.105772823414326,1.7868920611451748,True,50.0,100.0,100.0,0.009033234336813203
1,80,2.0914913941228965,1.9180683355577481,True,50.0,100.0,100.0,0.00910629129616038
1,81,1.990472958473233,1.7809633233330817,True,50.0,100.0,100.0,0.008813628721015102
1,82,1.9648928738720055,1.8056192398952913,True,50.0,100.0,100.0,0.008940883676367447
1,83,1.9336117431777655,1.7537715330281454,True,50.0,100.0,100.0,0.00870319292453867
1,84,2.1165095097451405,1.8550562952293614,True,50.0,100.0,100.0,0.008939024815229905
1,85,1.9754389226151239,1.5771497221531117,True,50.0,100.0,100.0,0.008592929914829553
1,86,2.0062856962719575,1.7006778513931244,True,50.0,100.0,100.0,0.008748072157385812
1,87,2.0388946515766557,1.7179567384407552,True,50.0,100.0,100.0,0.009111434867170037
1,88,2.0965011672335456,1.8871824457781945,True,50.0,100.0,100.0,0.009168527148569158
1,89,2.0842449104176333,1.7674413996020337,True,50.0,100.0,100.0,0.0087976304212215
1,90,1.937832149329226,1.7772006305261037,True,50.0,100.0,100.0,0.008444680008705772
1,91,1.9728698683734542,1.6146974234341056,True,50.0,100.0,100.0,0.008702447052356883
1,92,2.043017230370561,1.8201801527047448,True,50.0,100.0,100.0,0.009236682729062484
1,93,2.0763871508401244,1.9118467700967199,True,50.0,100.0,100.0,0.009318183515822
1,94,1.9477098570470832,1.8713962998510794,True,50.0,100.0,100.0,0.008868900022869849
1,95,1.9567148939098555,1.621424936058699,True,50.0,100.0,100.0,0.008664189013552214
1,96,1.9644310421580655,1.5567944227219552,True,50.0,100.0,100.0,0.008474398802277676
1,97,2.047412423433478,1.8869417188707405,True,50.0,100.0,100.0,0.008905479430249072
1,98,2.0137769576147218,1.866074049664297,True,50.0,100.0,100.0,0.008863788817888995
1,99,2.0718092191630513,1.742597645898016,True,50.0,100.0,100.0,0.008843525799873294
1,100,2.0207279098419546,1.8735189456994976,True,50.0,100.0,100.0,0.009345432034428966
1,101,2.0440201468470707,1.9026474943342921,True,50.0,100.0,100.0,0.009087116710819474
1,102,1.9969215323626557,1.5869260335716984,True,50.0,100.0,100.0,0.00857272237596577
1,103,2.056124677994453,1.7609158753115808,True,50.0,100.0,100.0,0.008687155494228271
1,104,2.029741749242468,1.8283139790783955,True,50.0,100.0,100.0,0.008797598776024105
1,105,2.138246728371753,1.7863519314649736,True,50.0,100.0,100.0,0.009023058994162423
1,106,2.0051770421094948,1.8115359330605094,True,50.0,100.0,100.0,0.009018012706939135
1,107,2.031781823076915,1.7028323953782827,True,50.0,100.0,100.0,0.008532856356251173
1,108,2.0842491632934825,1.6363631058837544,True,50.0,100.0,100.0,0.008704015893032341
1,109,2.1056369104895234,1.7104171248547728,True,50.0,100.0,100.0,0.00889894405941372
1,110,2.0287171639157116,1.7823658735784598,True,50.0,100.0,100.0,0.009016453139361016
