portfolio_id,is_roi,oos_roi,oos_profitable,mc_rank,pct_edge,mean_corr
48,1.1636320490009395,1.3380815252682179,True,77.3787218463849,100.0,0.32347047679910457
49,1.2092704459076742,1.201257586683224,True,74.68336663350257,100.0,0.3566371902869344
50,1.1858799025549942,1.3800423470684142,True,76.32112377043883,100.0,0.32249221430085917
51,1.1768397452938602,1.168686418757018,True,80.74367313802298,100.0,0.34849917997085195
52,1.1927331757304045,1.1215244954621661,True,15.493088607519711,100.0,0.3049713703377
53,1.1991247842165893,1.255864095934167,True,99.78987623935795,100.0,0.2819788073979411
54,1.2248541387811325,0.9876611767824495,False,10.914603336216011,100.0,0.28818891027436716
55,1.1366044237534083,1.259758439980811,True,11.363152934881636,100.0,0.3214711236173827
56,1.178680092341915,1.27462140874705,True,25.785459317981164,100.0,0.32611793768830355
57,1.21278855399263,1.2642737177043575,True,44.69880717396808,100.0,0.3565714068903469
58,1.1843204032237211,1.229080706059872,True,50.65381460159535,100.0,0.27779995389718004
59,1.0996762809749314,1.2821167749208398,True,29.086762904728314,100.0,0.32618092321640885
60,1.153030830484273,1.151794548328743,True,58.480950204589845,100.0,0.30237241201220877
61,1.1889529799346,1.2499719515276326,True,31.00184646660623,100.0,0.31667009637843796
62,1.1907839262946125,1.2795334728901289,True,54.01695701767806,100.0,0.3321589232328233
63,1.2129856501344012,1.3451789502705682,True,5.406458661094138,100.0,0.3470678548559648
64,1.0933708944561826,1.3792811018011975,True,41.666593493659335,100.0,0.2804980195729062
65,1.1777390330425663,1.2743691312881082,True,63.31406516007632,100.0,0.2981013422966645
66,1.213969135103395,1.247778707675701,True,71.66711566399057,100.0,0.31544751730326265
67,1.16996942151162,1.4233136522157355,True,74.61371006131652,100.0,0.3204913753340814
68,1.176876929361158,1.2536323101169433,True,2.1640246717451905,100.0,0.2833222904295626
69,1.0970561808952761,1.3247507173891155,True,53.021075644551395,100.0,0.3535629470763946
70,1.195220830729002,1.3397117452963103,True,0.5750200017952012,100.0,0.2963787194224087
71,1.1050644848516733,1.1515783392559749,True,23.251864273736956,100.0,0.34811941277950975
72,1.1948556082799464,1.3198854889357365,True,49.88309171593484,100.0,0.28751974256101215
73,1.2109440795766722,1.1892015532141107,True,36.1127015951199,100.0,0.299969330349505
74,1.2311512844338224,1.247189849040074,True,5.90433189687074,100.0,0.3218682600091052
75,1.2190118864287045,1.2776133135728571,True,42.893717497572645,100.0,0.3290143366600766
76,1.1808319927278164,1.0579112467458596,True,8.373835472150226,100.0,0.35477664640346707
77,1.1608998748488213,1.1942803411128895,True,72.39594594171382,100.0,0.3202950479931364
78,1.176595852638466,1.2022441046029855,True,39.374608206483956,100.0,0.28316033501363214
79,1.1577429036732898,1.160242271050398,True,36.721618797551,100.0,0.32548394964004446
80,1.1696990106177436,1.2626569208151959,True,68.19817390843966,100.0,0.28320177027942633
81,1.1416941609531701,1.065953884776484,True,42.747930537355025,100.0,0.2786583188426842
82,1.1431493833767026,1.2546733197785218,True,28.72281900322651,100.0,0.30632968052725007
83,1.222984444884062,1.3892398028096349,True,10.284324571214176,100.0,0.30184193102754053
84,1.1894601594713454,1.1290851837116909,True,2.700485599532565,100.0,0.28968869383968293
85,1.154984876565649,1.170672454488742,True,9.851544338947239,100.0,0.34215468042192376
86,1.2004797787208663,1.0662666778010739,True,17.24827470386169,100.0,0.29656914027320963
87,1.1747892902842942,1.146649347287036,True,17.026589068869804,100.0,0.3378277765989338
88,1.2097726646625226,1.467128355845055,True,68.54763348045377,100.0,0.29579138158671164
89,1.1484482950379455,1.342399989122533,True,34.17122074641563,100.0,0.3034114144887572
90,1.2030378241650825,1.1943448644050751,True,85.78307273708525,100.0,0.3156137770690247
91,1.112928879262312,1.2271178075808828,True,35.78802531860191,100.0,0.29422895863373677
92,1.2269660315676405,1.291587341295675,True,76.1415608647492,100.0,0.3213161137239547
93,1.117680042503197,1.2118363549906632,True,13.726110476040375,100.0,0.2847855868779832
94,1.133233427100445,1.3155594603261387,True,42.275522133716,100.0,0.3229398239766805
95,1.1315257523214075,1.261891321285838,True,62.59953892624125,100.0,0.30897417256968385
96,1.1910540025826644,1.263462432927996,True,93.21465648732085,100.0,0.32367161755500723
97,1.1813616409739929,1.3130237779559377,True,12.36422839731569,100.0,0.3057116828673919
98,1.2060430435196288,1.322436358885652,True,79.0244836161995,100.0,0.27433474368666777
99,1.183592633669451,1.2321737571407845,True,92.40506556997818,100.0,0.3135240976033505
100,1.18493792090386,1.1307691498718468,True,64.68916042377029,100.0,0.34225077630571743
101,1.0935034733244051,1.2603109826122847,True,47.09447767408877,100.0,0.3114990260544031
102,1.2326311495175708,1.3422544853957639,True,66.7673009197364,100.0,0.31615936790692145
103,1.2569994718202366,1.3500604324685803,True,73.07408825058926,100.0,0.34320298490143564
104,1.1277875626208835,1.268228522702775,True,48.24784223641031,100.0,0.34886663519064687
105,1.2043625051947968,1.2166630823195062,True,6.340680577166646,100.0,0.3304891740741164
106,1.177115820341249,1.1210141905437387,True,59.771064302864914,100.0,0.2994622093239167
107,1.1366858572480956,1.2174683431884834,True,60.18842934907226,100.0,0.2887273628741411
108,1.1754866945343798,1.3439640653726046,True,5.29209431383636,100.0,0.31987093950612505
109,1.2071917492569604,1.236031578433487,True,98.65717528623591,100.0,0.340649530746265
110,1.2209846058950695,1.042340484491447,True,90.9392998536108,100.0,0.29539398225425406
111,1.244331399986716,1.1894759366479004,True,17.50971119020699,100.0,0.3251549090676491
112,1.1413555532013826,1.2417667321743775,True,36.24673248167076,100.0,0.3132913649790648
113,1.233141257583755,1.2627767077258774,True,84.7112188232681,100.0,0.3048557807837765
114,1.2041659106702547,1.2771342306771336,True,45.67283100259624,100.0,0.32167631290483634
115,1.2489865787642391,1.2422865200086917,True,81.22519015248609,100.0,0.3302608770761762
116,1.1975456449414015,1.1289521463663232,True,77.60391855068706,100.0,0.30289109052114194
117,1.170965054916139,1.1820089352337149,True,49.03834923555775,100.0,0.31537544774278664
118,1.1545997308051454,1.285941242258444,True,4.177586896360086,100.0,0.3175824148372449
119,1.1201266122116742,1.2135513138742018,True,84.83398466781054,100.0,0.2895666092125896
120,1.2138788102779632,1.2729332831717688,True,94.33047788420303,100.0,0.28820725666355995
121,1.1820284083043529,1.2001411514132887,True,73.92133539386701,100.0,0.27359596111118567
122,1.2216062989850618,1.1327948033743345,True,8.354831094754712,100.0,0.35044936547504557
123,1.159401459842853,1.1359286587730022,True,28.193174303615333,100.0,0.31194462588026495
124,1.1759218506373286,1.3429595256053337,True,8.867695960937871,100.0,0.34265887752435953
125,1.1357118826652333,1.0435502094627407,True,58.54038700905917,100.0,0.34622676782530115
126,1.221398658300572,1.3776237046186277,True,5.391060882585874,100.0,0.3063376268567105
127,1.1945285342535927,1.1881654154790855,True,61.44674067866126,100.0,0.3269659383657054
128,1.1601101908774418,1.4624650216223163,True,97.00070086074635,100.0,0.34036826882813165
129,1.193957454310538,1.2559060504817507,True,63.50704948909497,100.0,0.3346706331257946
130,1.1754815243990329,1.400355274774527,True,75.29632134055547,100.0,0.35203741311854675
131,1.239529872149469,1.2398976114824831,True,63.63848343629882,100.0,0.2812443698208316
132,1.1700634752457462,1.4376931564119286,True,77.21528374529413,100.0,0.29511459861082445
133,1.144999157496024,1.324327866771891,True,47.595495323512495,100.0,0.28589114936237836
134,1.1930117529864463,1.4172472887289123,True,5.520519690332604,100.0,0.3128967309378059
135,1.1343776050237726,1.0536726208590308,True,34.39128020637094,100.0,0.31004650886858953
136,1.2214318759936185,1.2805587123834303,True,56.33530856632948,100.0,0.3421761942773592
137,1.267259797347503,1.349472731973667,True,89.54222620877165,100.0,0.3578736278291413
138,1.133212182517389,1.4374922174913232,True,85.84760340412846,100.0,0.2935918523362374
139,1.2509829929278375,1.179064590424756,True,63.31888084844481,100.0,0.29430018103223116
140,1.1639595285644146,1.4233856938821279,True,72.85401760384696,100.0,0.3336413178007399
141,1.138741720491681,1.2791083130793164,True,87.02877479701189,100.0,0.3267300188309705
142,1.2089419795908478,1.2715121881516556,True,99.04752808314112,100.0,0.30044809075474366
143,1.21646659598037,1.2451082637446413,True,80.46246607509109,100.0,0.2801137937845966
144,1.1227334590434386,1.3199864304240485,True,25.15212919257057,100.0,0.32994187083315596
145,1.177573144771119,1.129269757613665,True,7.884981676765623,100.0,0.32333163838517087
146,1.121356070717058,1.0728499481518083,True,98.35514647107989,100.0,0.3576835151731761
147,1.1722688700829527,1.236819514165725,True,86.37897179851551,100.0,0.329198315111008
148,1.1723736742032587,1.290265233515782,True,21.435105513822528,100.0,0.29222197485854584
149,1.1877637157759842,1.2796361435335135,True,18.851838092803597,100.0,0.3396299625773962
150,1.15304081191326,1.2571766740672239,True,94.64228107053546,100.0,0.326205466727711
151,1.1460582388878269,1.3475932472695789,True,11.841758529628876,100.0,0.2888558752183643
152,1.2193956441181473,1.2536461614908985,True,55.71155835787071,100.0,0.3497525297527453
153,1.2231102068687885,1.2494357800792222,True,82.71923663854753,100.0,0.2791252832046383
154,1.200670807959778,1.303494279415905,True,91.15277010569335,100.0,0.27333766254718106
155,1.1845116435356369,1.3662787062045925,True,1.5896901467817415,100.0,0.28354430092722216
156,1.2351396704358115,1.1739850463774564,True,83.86619191769229,100.0,0.3273441637598971
157,1.22249690349115,1.3537064375839423,True,56.4132532753174,100.0,0.3101155840710591
158,1.2754574057706614,1.2056061927868522,True,94.72569541482453,100.0,0.3552501610308775
159,1.1748985545732644,1.378689972741166,True,56.500054104549115,100.0,0.35815930331587986
160,1.1459985549555822,1.2059679907571248,True,68.34836067012753,100.0,0.3201029591605833
161,1.193055787240127,1.129484375856066,True,55.30778668990665,100.0,0.2951964587163463
162,1.2191232777913281,1.3280222032997215,True,15.985620921288856,100.0,0.3295282715448836
163,1.0914319459089776,1.1496155688639214,True,11.413145884469522,100.0,0.30479007080588005
164,1.2439855146766052,1.1732880630731084,True,45.01622653654288,100.0,0.30652296056340117
165,1.2561295494168898,1.42698415551278,True,45.50583419286336,100.0,0.3360706784191969
166,1.1324175181159355,1.1003535975968612,True,77.35270745800588,100.0,0.30656259708672645
167,1.1952245972541307,1.3533476097235437,True,60.734309181138926,100.0,0.3241213668904233
168,1.1510914411374016,1.12504458929138,True,17.713621477174012,100.0,0.2864184825537988
169,1.2509046018721766,1.3829625541826975,True,90.02168212716528,100.0,0.33006744178290176
170,1.1757409153029381,0.9744025718362912,False,78.74063943326065,100.0,0.320721451678861
171,1.1580167502075736,1.2778762479015007,True,92.9474152834661,100.0,0.2980711469779081
172,1.2246118918896831,1.3201116050390702,True,90.17727142117242,100.0,0.27914377183128475
173,1.159242001427771,1.1870412097361884,True,34.636796258288605,100.0,0.2794813886650868
174,1.165334851041817,1.1759913504921387,True,14.938663230245798,100.0,0.31608388024751466
175,1.2148669955598275,1.060208413762884,True,62.904867808156474,100.0,0.3577589559514179
176,1.2260124032655941,1.2187783346737855,True,39.32645820649944,100.0,0.31001292736789704
177,1.2291835089737155,1.4550983044103583,True,84.97647930049773,100.0,0.32016328713540293
178,1.2398020951322408,1.450029269931783,True,2.1764537451822497,100.0,0.31483187845191923
179,1.1978856906008113,1.0690318330372595,True,90.41914732025786,100.0,0.3475636477270338
180,1.193097471964762,1.1068101023749428,True,68.66503358405645,100.0,0.28728020284743566
181,1.1506483141126864,1.290594071885283,True,80.47979239086362,100.0,0.282382304961803
182,1.1602092443395189,1.341849244030784,True,43.351176099291465,100.0,0.35549925901519647
183,1.285501542627401,1.219447145574955,True,74.48515369986275,100.0,0.3523495953275475
184,1.1727379046726252,1.167350850390767,True,68.71651607694372,100.0,0.2989137682824741
185,1.1381729440292185,1.3332071079602437,True,17.809749421326472,100.0,0.31905360555672807
186,1.1520820981367101,1.3171200146623399,True,90.11374708445528,100.0,0.2823002161818822
187,1.1615535453995005,1.3018385968320292,True,46.46429509614419,100.0,0.3324326244914623
188,1.165056414471335,1.2287328817475003,True,5.0193282338101834,100.0,0.32256007842072176
189,1.0854940016923247,1.1907192390208832,True,5.1657807936155375,100.0,0.28689806547277463
190,1.1670011042271495,1.243375587018046,True,16.8378340365668,100.0,0.3102013275154871
191,1.2209465734643274,1.1982456902025838,True,54.244750903933024,100.0,0.35543702496762225
192,1.159821584560594,1.0955933048445106,True,6.967093865059482,100.0,0.3253259194901327
193,1.2080698770139229,1.0275925089262428,True,44.14620247590718,100.0,0.3382978589209694
194,1.126902132701126,1.038185689589143,True,67.08859526104722,100.0,0.3500270854853891
195,1.1540272833447447,1.2208243552545144,True,58.62620398971361,100.0,0.2873146951597687
196,1.1569862195913063,1.172322925010274,True,22.358762985103343,100.0,0.2747638120343011
197,1.1448753309021913,1.1212779743088004,True,65.63462179753253,100.0,0.3000537730031764
198,1.177913878879336,1.308097769610369,True,36.26809314902047,100.0,0.2936523110743461
199,1.1806050189372237,1.1354824670686585,True,27.221080328598646,100.0,0.352152142750633
200,1.156474764804754,1.090888790792699,True,37.65990961279271,100.0,0.2722963666494855
201,1.20399703166742,1.2761173442093274,True,2.8790656999104325,100.0,0.29128492379403625
202,1.1756416300643038,1.3923544025765189,True,75.56658722147101,100.0,0.3561971495939208
203,1.2666718858013528,1.302362689512393,True,23.033784961463365,100.0,0.27645029953268047
204,1.0812851363900657,1.1877699409315938,True,30.191771780443453,100.0,0.3381698649731218
205,1.1758200764852957,1.1522493037988109,True,56.41969658843191,100.0,0.2975187942464052
206,1.1704745804588519,1.3251224731825053,True,12.717681494039878,100.0,0.3156040301948156
207,1.1536224850664336,1.242989717499271,True,0.0513456715095284,100.0,0.2928845696260429
208,1.173166672405474,1.2012379428864144,True,87.66446487313517,100.0,0.3562977347350929
209,1.148634613627241,1.2583402176369194,True,55.66421630624934,100.0,0.31373921104682834
210,1.2612829539397192,1.194824360473492,True,80.72649900652266,100.0,0.3356117902057756
211,1.1352589372368762,1.0970398625490416,True,42.02599921317085,100.0,0.2900635741704732
212,1.1941410872862557,1.303279913113405,True,28.178710850310264,100.0,0.3305143780567705
213,1.2172355609307504,1.0952399200488294,True,37.5042724901122,100.0,0.31635201332641444
214,1.156600748346547,1.247498991197142,True,67.58092977506637,100.0,0.3338482415920548
215,1.2650240938649975,1.2988127456432028,True,15.238849850744119,100.0,0.30462485951580187
216,1.2097807371650287,1.2703888747296102,True,14.55600007803406,100.0,0.2752445120448939
217,1.1572837291673306,1.2658024734726336,True,49.89642062693541,100.0,0.2770893622545981
218,1.118378999440683,1.2463344778977201,True,67.17971027928404,100.0,0.2783027529307878
219,1.1131681831639058,1.311474022261161,True,15.881020221617115,100.0,0.359843063800445
220,1.2077543448835761,1.2519991106313464,True,51.5614845583387,100.0,0.33048646747877514
221,1.1587935345759166,1.1639835638567695,True,91.44157401172737,100.0,0.31328997292849614
222,1.1236125131372086,1.2063530579523711,True,40.67505834806025,100.0,0.3296596781395901
223,1.1049893460457971,1.3539110795691056,True,34.60240711333631,100.0,0.35428406396918954
224,1.1394701505369558,1.2623668240184658,True,11.113790144723945,100.0,0.2782510431226197
225,1.090667512477276,1.389661739195494,True,56.15698402974313,100.0,0.3401971622363868
226,1.2335513255741222,1.2850069063819705,True,25.926254129318217,100.0,0.27300455847299937
227,1.2031530808004502,1.3336135693263944,True,35.76100386870711,100.0,0.29614105655544026
228,1.1449790408843354,1.3022068128608941,True,43.7238314670867,100.0,0.31110231030816415
229,1.164395184580536,1.2027175019978626,True,28.72329124882107,100.0,0.29345738177998176
230,1.1833595023800292,1.2965418820963737,True,53.140893663514156,100.0,0.27844757111106927
231,1.1375430483539843,1.131533428554643,True,17.53658210486092,100.0,0.3314559821700608
232,1.1636632687545445,1.400669153642648,True,20.49827021298323,100.0,0.3502856694547643
233,1.1361151932185862,1.2064525491875444,True,35.25945265405531,100.0,0.27552846349998306
234,1.1888778135186775,1.2588372931946323,True,55.95187560331707,100.0,0.3348811126891469
235,1.2293166672502185,1.3459310598725582,True,48.26591213311412,100.0,0.27464063175945375
236,1.1952874168584553,1.3913133435594094,True,78.25209139880032,100.0,0.30583066042101276
237,1.2385129205868697,1.4073710019903503,True,28.922898886703997,100.0,0.341935126603232
238,1.1926921756502509,1.3661346024023786,True,12.765068478967656,100.0,0.2906084409106997
239,1.2296778694906745,1.223709493227024,True,13.635150842489463,100.0,0.29234870693864956
240,1.192183317173009,1.0156044060266223,True,32.175808390305114,100.0,0.3417500858519394
241,1.2034211113041589,1.1041218033343325,True,69.38589666933032,100.0,0.31344472697545955
242,1.2046412618660072,1.18396839527606,True,46.279290163299656,100.0,0.35630590076251845
243,1.1837578712233285,1.0703882398823565,True,19.250191415459206,100.0,0.355808275036537
244,1.1893484340733922,1.3493204867004176,True,92.2612154705521,100.0,0.3322334031326653
245,1.1455638242286577,1.303276018025025,True,37.8080872515133,100.0,0.3481067971064091
246,1.2280698884596273,1.2673042419437146,True,4.315313089710127,100.0,0.3154411549669549
247,1.1438606756542962,1.3251306311603812,True,84.81149378752036,100.0,0.2753322153249608
248,1.1845389156017017,1.1999855610706185,True,43.25266237200482,100.0,0.3544213276897412
249,1.1996386985096958,1.1657229763969468,True,48.00363362147454,100.0,0.3157458478013543
250,1.1358799503909178,1.1978355223300756,True,55.120251273106966,100.0,0.3314469268855535
251,1.2280262361907766,1.2951964644981602,True,96.7727696485553,100.0,0.3377214659712424
252,1.1015874895500717,1.3656773354898908,True,72.56038507553352,100.0,0.3507423371818056
253,1.2213665858511342,1.0680431562867478,True,68.30837478612789,100.0,0.299009095752907
254,1.1764221969315847,1.2957864352983481,True,90.01682397656324,100.0,0.3364901494419577
255,1.144991467949414,1.3595392941079245,True,15.224230985464393,100.0,0.3260528370550484
256,1.1859269910500312,1.3856266300331437,True,25.36802770887282,100.0,0.3555587221215808
257,1.2885975087190589,1.224074618185891,True,49.507814959251384,100.0,0.33430553432314036
258,1.2202238385520505,1.140463473840398,True,25.046407319996476,100.0,0.2960427758942822
259,1.1578710103058956,1.3127911401117587,True,78.14201895843703,100.0,0.2934330838823093
260,1.1932654644267364,1.2536576745102253,True,54.59339171107083,100.0,0.3404587194199177
261,1.1821492137399827,1.3319614590359818,True,17.83039217701695,100.0,0.3436368842054516
262,1.1198254866433235,1.2517029367785195,True,62.15049023311969,100.0,0.3517339625859318
263,1.1605351927728649,1.195805196534826,True,78.71364860507728,100.0,0.35998544196941906
264,1.1403505266970817,1.1902903461077583,True,30.34817275971967,100.0,0.270732818596578
265,1.1522618602212633,1.1098661294828502,True,6.988314261408746,100.0,0.32189441030235677
266,1.1973731786191604,1.1483821569171173,True,10.591716210244929,100.0,0.27001721895264397
267,1.1522832129001317,1.402130447161269,True,2.919204433004652,100.0,0.3179708589918455
268,1.143547224268108,1.4134054794155797,True,49.180801657421625,100.0,0.27116532310662655
269,1.182491287779646,1.2587972118095636,True,23.280987964867716,100.0,0.2737817884155675
270,1.1841061614540287,1.3435563484391766,True,40.382036780466755,100.0,0.3050838860284808
271,1.2030125054569563,1.3144159098255348,True,55.16734447976375,100.0,0.27100536667791214
272,1.1779741790904033,1.176088390343771,True,96.14173705066065,100.0,0.30464653731214264
273,1.1669549506092298,1.1710540135478031,True,40.729150495109025,100.0,0.2789705547375676
274,1.2098972195524376,1.2159954878139265,True,36.495253851970034,100.0,0.3400508949975172
275,1.1448780675934496,1.3341775264626115,True,17.446218853972738,100.0,0.3271112365001121
276,1.197367551286759,1.130317157580355,True,66.89366611134412,100.0,0.2781405602680642
277,1.2069481904074815,1.3695490884042016,True,18.31025004046295,100.0,0.27859306984396887
278,1.2075792933578284,1.3632557696729939,True,90.76157748351942,100.0,0.2834383761930571
279,1.2167308746098677,1.187464147346645,True,42.67164851621976,100.0,0.27914578080064145
280,1.1050285609519432,1.3426882360604933,True,92.01111661876521,100.0,0.3450030957331954
281,1.1329295936047166,1.2189905377528782,True,72.22734113316284,100.0,0.33893235926517573
282,1.1264279045912458,1.2468803254401348,True,85.50130168196281,100.0,0.3426542094277961
283,1.1035822244230242,1.2765735040864328,True,97.06536126338877,100.0,0.29607877140862443
284,1.2175237423884675,1.2403571399130549,True,86.63823411516009,100.0,0.3498292428004391
285,1.175856766593372,1.2704334266031174,True,43.755981731822544,100.0,0.31219790337138026
286,1.2802737811569407,1.070076866995683,True,80.80272590863972,100.0,0.3237768672940137
287,1.1739384164269147,1.2812563029377433,True,91.99210511161914,100.0,0.312965531480601
288,1.1794995293130695,1.2144670383991742,True,52.0279242597242,100.0,0.2929933260591737
289,1.1647792408537359,1.282041850168502,True,23.964648858526395,100.0,0.28787667605557016
290,1.2289711218539723,1.207746160112599,True,55.59387696174285,100.0,0.30238230944427436
291,1.167834130089251,1.1610546982401309,True,2.291374029509985,100.0,0.28606963299358945
292,1.2103464746170163,1.2607023133370452,True,42.88000601340484,100.0,0.27274428440493936
293,1.1624173995115592,1.3308915975911206,True,24.80624120009045,100.0,0.3520157158303846
294,1.1654263508386655,1.2380255030657845,True,20.736101170231724,100.0,0.2802367708085796
295,1.1466833971376653,1.4751715409469845,True,77.30239066967185,100.0,0.31323586915926444
296,1.1713144033326777,1.1686399516679693,True,39.5381042252858,100.0,0.35825386915976737
297,1.1862366304235457,1.2139847282268115,True,30.007609794461032,100.0,0.355808725253029
298,1.2124839330669912,1.1513897945254854,True,0.3523396228065412,100.0,0.3188580136093508
299,1.19800209160348,1.2733488284339698,True,28.729899092464695,100.0,0.334174195091872
300,1.1626532263698945,1.4137712399547784,True,54.62521964561158,100.0,0.3232195791604008
301,1.1933904174414454,1.421582911225433,True,75.60210078520188,100.0,0.28634570808462645
302,1.1931766960773675,1.1777327408242577,True,78.04880934421101,100.0,0.2747349552064961
303,1.1815270020699455,1.259876903263387,True,69.03813437545018,100.0,0.29782764626080743
304,1.1810860078801035,1.2102224310788658,True,92.05263211926787,100.0,0.2979215625707563
305,1.2141487274035088,1.2057562317803814,True,3.197766458633433,100.0,0.27175335109803317
306,1.2434064244654737,1.4030697926320164,True,78.62133156882982,100.0,0.29713412741014494
307,1.2028055667171058,1.2583008530173272,True,92.85794908538541,100.0,0.3133010061458755
308,1.1620671436000005,1.089290072976304,True,92.04387965091885,100.0,0.2851393527902655
309,1.141219084449598,1.1953288454479518,True,41.58387258940128,100.0,0.28927060913079317
310,1.1442859610640213,1.0923936115516792,True,79.83017141593616,100.0,0.358217945365498
311,1.1520832135376369,1.2137122766905948,True,84.69816096393052,100.0,0.3448699132179581
312,1.1890657841743184,1.3894245916863874,True,59.705329338304324,100.0,0.3586568696924955
313,1.1121073008747442,1.2398738552896986,True,75.70238597826773,100.0,0.3189104657270937
314,1.1105552753441912,1.2909040151145361,True,35.26417676424257,100.0,0.3008363305086723
315,1.1760147758709718,1.1596384432655222,True,67.11001072349706,100.0,0.3508077046325092
316,1.1396669592720694,1.2475957236073572,True,97.18847312730456,100.0,0.3509832014134441
317,1.1159198252707134,1.2997330028425935,True,14.076220833698939,100.0,0.3343317807860005
318,1.1449579091565472,1.2118441846589287,True,11.874504428842448,100.0,0.3456966450821907
319,1.2152817237245324,1.185348258848681,True,77.36727817142638,100.0,0.29292226453942266
320,1.2206204115952606,1.2260758256081483,True,66.44700595037996,100.0,0.2909481554343543
321,1.1371059481426244,1.1832456828276798,True,30.136984831348855,100.0,0.3467620820783172
322,1.118716243659982,1.1523733448726508,True,96.98317816378619,100.0,0.3552843119325549
323,1.1992883991583665,1.1573615454471127,True,36.76998272512937,100.0,0.3200612861336205
324,1.1627276001571314,1.049567719470717,True,83.86689829996492,100.0,0.3072203004536956
325,1.2254083312169115,1.31401777161103,True,52.30408262400271,100.0,0.3405669743023617
326,1.2234247985520743,1.3415838874302581,True,3.3715345424801924,100.0,0.3536790673829871
